AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
D13-6SC60,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 5 BOXES *,2097,2207,,,0,,,,,,,,,,
D13-6SC61,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS ,* 5 BOXES *,2097,2207,,,0,,,,,,,,,,
D13-6SC62,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 5 BOXES *,2097,2207,,,0,,,,,,,,,,
D13-6SC63,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 5 BOXES *,2097,2207,,,0,,,,,,,,,,
D13-8SC164,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 6 BOXES *,1797,1891,,,0,,,,,,,,,,
D13-8SC165,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 6 BOXES *,1797,1891,,,0,,,,,,,,,,
D13-8SC166,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 6 BOXES *,1797,1891,,,0,,,,,,,,,,
D13-8SC167,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/CREAM VEL CHAIRS,* 6 BOXES *,1797,1891,,,0,,,,,,,,,,
D13-8SC190,,Active,MIXED 9PC. DINING SET,WHTIE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 10 BOXES *,2777,2923,,,0,,,,,,,,,,
D13-8SC191,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 10 BOXES *,2777,2923,,,0,,,,,,,,,,
D13-8SC192,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 10 BOXES *,2777,2923,,,0,,,,,,,,,,
D13-8SC193,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 10 BOXES * ,2777,2923,,,0,,,,,,,,,,
D13-8SC60,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 6 BOXES *,2511,2643,,,0,,,,,,,,,,
D13-8SC61,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 6 BOXES * ,2511,2643,,,0,,,,,,,,,,
D13-8SC62,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 6 BOXES *,2511,2643,,,0,,,,,,,,,,
D13-8SC63,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 6 BOXES *,2511,2643,,,0,,,,,,,,,,
D13-8SC69,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 6 BOXES *,1824,1919,,,0,,,,,,,,,,
D13-8SC70,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 6 BOXES *,1824,1919,,,0,,,,,,,,,,
D13-8SC71,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 6 BOXES *,1824,1919,,,0,,,,,,,,,,
D13-8SC72,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BEIGE VEL CHAIRS,* 6 BOXES *,1824,1919,,,0,,,,,,,,,,
D13-8SC73,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 6 BOXES *,1824,1919,,,0,,,,,,,,,,
D13-8SC89,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 6 BOXES *,1824,1919,,,0,,,,,,,,,,
D13-DT,Top Seller,Active,D13 DINING TABLE,WHITE MARBLE T/STAINLESS STEEL                ,* 2 BOXES *,855,899,,,0,,,,,,,,,,
D13D9-1A,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 6 BOXES * ,2780,2926,,,0,,,,,,,,,,
D13D9-1B,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 6 BOXES *,2780,2926,,,0,,,,,,,,,,
D13D9-1C,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 6 BOXES *,2780,2926,,,0,,,,,,,,,,
D13D9-1D,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 6 BOXES *,2780,2926,,,0,,,,,,,,,,
D13D9-1E,,Active,MIXED 9PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 6 BOXES *,2780,2926,,,0,,,,,,,,,,
D13-DTB,Top Seller,Active,D13 DINING TABLE BASE,STAINLESS STEEL,* BOX 2 OF 2 *,0,,9,0,9,,,7/26/2022,60,,,,,,
D13-DTT,Top Seller,Active,D13 DINING TABLE TOP,WHITE MARBLE TOP,* BOX 1 OF 2 *,0,,0,0,0,,,7/26/2022,70,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D133-CHT,,Active,D133 & D134 COUNTER HEIGHT TABLE,FAUX WHITE MARBLE COLOR,* 3 BOXES *,452,475,,,30,,,,,,,,,,
D133CH5,,Active,D133 5PC. COUNTER HEIGHT SET,WHITE FAUX MARBLE TOP W/ STAINLESS STEEL BASE,DARK GRAY VELVET/ CHROME,849,893,,,30,,,,,,,,,,
D133CH7,,Active,D133 7PC. COUNTER HEIGHT SET,WHITE FAUX MARBLE TOP W/ STAINLESS STEEL BASE,DARK GRAY VELVET/ CHROME ,1047,1102,,,20,,,,,,,,,,
D133-CHC,,Active,D133 COUNTER HEIGHT CHAIR **SET OF 2**,DARK GRAY VELVET W/ CHROME LEGS,* 1 BOX *,199,209,62,3,59,,,,,,,,,,
D133-CHTB,,Active,D133 & D134 COUNTER HEIGHT TABLE BASE,STAINLESS STEEL,* BOX 3 OF 3 *,0,,30,0,30,,,,,,,,,,
D133-CHTM,,Active,D133 & D134 COUNTER HEIGHT TABLE MIDDLE,STAINLESS STEEL,* BOX 2 OF 3 *,0,,31,0,31,,,,,,,,,,
D133-CHTT,,Active,D133 & D134 COUNTER HEIGHT TABLE TOP,FAUX WHITE MARBLE,* BOX 1 OF 3 *,0,,32,0,32,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D134CH5,,Active,D134 5PC. COUNTER HEIGHT SET,WHITE FAUX MARBLE TOP W/ STAINLESS STEEL BASE,WHITE FAUX LEATHER/ CHROME,849,893,,,30,,,,,,,,,,
D134CH7,,Active,D134 7PC. COUNTER HEIGHT SET,WHITE FAUX MARBLE TOP W/ STAINLESS STEEL BASE,WHITE FAUX LEATHER/ CHROME,1047,1102,,,29,,,,,,,,,,
D134-CHC,,Active,D134 COUNTER HEIGHT CHAIR **SET OF 2**,WHITE VELVET W/ CHROME LEGS,* 1 BOX *,199,209,87,0,87,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D14,,Active,D14 5PC. DINING SET,WHITE MARBLE TOP W/ STAINLESS STEEL TABLE,BLACK VELVET CHAIRS,1537,1617,,,58,,,,,,,,,,
D14-4SC164,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 4 BOXES *,1212,1275,,,28,,,,,,,,,,
D14-4SC165,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1212,1275,,,2,,,,,,,,,,
D14-4SC166,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 4 BOXES *,1212,1275,,,6,,,,,,,,,,
D14-4SC167,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/CREAM VEL CHAIRS,* 4 BOXES *,1212,1275,,,33,,,,,,,,,,
D14-4SC180,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 4 BOXES *,1261,1327,,,48,,,,,,,,,,
D14-4SC181,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1261,1327,,,15,,,,,,,,,,
D14-4SC182,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 4 BOXES *,1261,1327,,,37,,,,,,,,,,
D14-4SC183,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 4 BOXES *,1261,1327,,,69,,,,,,,,,,
D14-4SC190,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARY GRAY VEL CHAIRS,* 6 BOXES *,1702,1791,,,1,,,,,,,,,,
D14-4SC191,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 6 BOXES *,1702,1791,,,4,,,,,,,,,,
D14-4SC192,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 6 BOXES *,1702,1791,,,8,,,,,,,,,,
D14-4SC193,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 6 BOXES *,1702,1791,,,17,,,,,,,,,,
D14-4SC34,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 4 BOXES *,1537,1617,,,27,,,,,,,,,,
D14-4SC35,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1537,1617,,,61,,,,,,,,,,
D14-4SC36,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DAR GRAY VEL CHAIRS,* 4 BOXES *,1537,1617,,,86,,,,,,,,,,
D14-4SC45,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 4 BOXES *,1286,1353,,,86,,,,,,,,,,
D14-4SC46,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1286,1353,,,80,,,,,,,,,,
D14-4SC47,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 4 BOXES *,1286,1353,,,36,,,,,,,,,,
D14-4SC48,,Active,5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/CREAM VEL CHAIRS,* 4 BOXES *,1286,1353,,,73,,,,,,,,,,
D14-4SC69,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIR,* 4 BOXES *,1225,1289,,,19,,,,,,,,,,
D14-4SC70,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 4 BOXES *,1225,1289,,,86,,,,,,,,,,
D14-4SC71,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 4 BOXES *,1225,1289,,,53,,,,,,,,,,
D14-4SC72,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BEIGE VEL CHAIRS,* 4 BOXES *,1225,1289,,,20,,,,,,,,,,
D14-4SC73,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 4 BOXES *,1225,1289,,,5,,,,,,,,,,
D14-4SC89,,Active,MIXED 5PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 4 BOXES *,1225,1289,,,28,,,,,,,,,,
D14-6SC164,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1447,1523,,,18,,,,,,,,,,
D14-6SC165,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1447,1523,,,1,,,,,,,,,,
D14-6SC166,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 5 BOXES *,1447,1523,,,4,,,,,,,,,,
D14-6SC167,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/CREAM VEL CHAIRS,* 5 BOXES *,1447,1523,,,22,,,,,,,,,,
D14-6SC180,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1521,1601,,,32,,,,,,,,,,
D14-6SC181,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1521,1601,,,10,,,,,,,,,,
D14-6SC182,,Active,MIXED 7PC. DINING SET,WHTIE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 5 BOXES *,1521,1601,,,24,,,,,,,,,,
D14-6SC183,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1521,1601,,,46,,,,,,,,,,
D14-6SC190,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 8 BOXES *,2183,2297,,,0,,,,,,,,,,
D14-6SC191,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 8 BOXES *,2183,2297,,,3,,,,,,,,,,
D14-6SC192,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 8 BOXES *,2183,2297,,,5,,,,,,,,,,
D14-6SC193,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAU LEATH CHAIRS,* 8 BOXES *,2183,2297,,,11,,,,,,,,,,
D14-6SC34,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1935,2036,,,18,,,,,,,,,,
D14-6SC35,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1935,2036,,,41,,,,,,,,,,
D14-6SC36,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1935,2036,,,86,,,,,,,,,,
D14-6SC69,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1467,1544,,,13,,,,,,,,,,
D14-6SC70,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1467,1544,,,86,,,,,,,,,,
D14-6SC71,,Active,MIXED 7PC. DINING SET,WHTIE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 5 BOXES *,1467,1544,,,35,,,,,,,,,,
D14-6SC72,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BEIGE VEL CHAIRS,* 5 BOXES *,1467,1544,,,13,,,,,,,,,,
D14-6SC73,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 5 BOXES *,1467,1544,,,3,,,,,,,,,,
D14-6SC89,,Active,MIXED 7PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1467,1544,,,18,,,,,,,,,,
D14-DT,,Active,D14 & D15 DINING TABLE             ,WHITE MARBLE TOP/STAINLESS STEEL,* 2 BOXES *,741,779,,,86,,,,,,,,,,
D14D7,,Active,D14 7PC. DINING SET,WHITE MARBLE TOP W/ STAINLESS STEEL TABLE,BLACK VELVET CHAIRS,1935,2036,,,39,,,,,,,,,,
D14-DTB,,Active,D14 & D15 DINING TABLE BASE,STAINLESS STEEL,* BOX 2 OF 2 *,0,,95,2,93,,,,,,,,,10/20/2022,137
D14-DTT,,Active,D14 & D15 DINING TABLE TOP           ,WHITE MARBLE TOP,* BOX 1 OF 2 *,0,,88,2,86,,,,,,,,,10/20/2022,145
D14-SC,Top Seller,Active,D14 SIDE CHAIR **SET OF 2**,BLACK VELVET/STAINLESS STEEL                   ,* 1 BOX *,399,419,116,0,116,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D150-DT,,Active,D150 DINING TABLE,FAUX MARBLE TOP/ RUSTIC,* 2 BOXES *,313,329,,,52,,,,,,,,,,
D150D5,,Active,D150 5PC. DINING SET,FAUX MARBLE TOP / RUSTIC,BEIGE FABRIC,602,633,,,52,,,,,,,,,,
D150D6,,Active,D150 6PC. DINING SET W/ BENCH,FAUX MARBLE TOP/ RUSTIC,BEIGE FABRIC,711,748,,,30,,,,,,,,,,
D150D7,,Active,D150 7PC. DINING SET,FAUX MARBLE TOP/ RUSTIC,BEIGE FABRIC,746,785,,,51,,,,,,,,,,
D150-B,,Active,D150 BENCH,BEIGE FABRIC,* 1 BOX *,110,115,30,0,30,,,,,8/30/2022,50,,,,
D150-DTB,Top Seller,Active,D150 DINING TABLE BASE,RUSTIC FINISH,* BOX 2 OF 2 *,0,,54,0,54,,,,,8/30/2022,60,,,,
D150-DTT,Top Seller,Active,D150 DINING TABLE TOP,FAUX MARBLE TOP,* BOX 1 OF 2 *,0,,52,0,52,,,,,8/30/2022,65,,,,
D150-SC,Top Seller,Active,D150 SIDE CHAIR **SET OF 2**,BEIGE FABRIC,* 1 BOX *,145,152,152,0,152,,,,,8/30/2022,160,,,,
 ,,,,,,,,,,,,,,,,,,,,
D151-CHT,,Active,D151 COUNTER HEIGHT TABLE,FAUX MARBLE TOP/ RUSTIC,* 2 BOXES *,323,339,,,18,,,,,,,,,,
D151CH5,,Active,D151 5PC. COUNTER HEIGHT SET,FAUX MARBLE TOP/ RUSTIC,BEIGE FABRIC,627,659,,,18,,,,,,,,,,
D151CH6,,Active,D151 6PC. COUNTER HEIGHT SET W/ BENCH,FAUX MARBLE TOP/ RUSTIC,BEIGE FABRIC,756,795,,,16,,,,,,,,,,
D151CH7,,Active,D151 7PC. COUNTER HEIGHT SET,FAUX MARBLE TOP/ RUSTIC,BEIGE FABRIC,779,819,,,18,,,,,,,,,,
D151-CHB,,Active,D151 COUNTER HEIGHT BENCH,BEIGE FABRIC,* 1 BOX *,130,136,16,0,16,,,,,8/30/2022,20,,,,
D151-CHC,Top Seller,Active,D151 COUNTER HEIGHT CHAIR **SET OF 2**,BEIGE FABRIC,* 1 BOX *,152,160,60,0,60,,,,,,,,,,
D151-CHTB,,Active,D151 COUNTER HEIGHT TABLE BASE,RUSTIC FINISH,* BOX 2 OF 2 *,0,,18,0,18,,,,,8/30/2022,30,,,,
D151-CHTT,,Active,D151 COUNTER HEIGHT TABLE TOP,FAUX MARBLE/ RUSTIC,* BOX 1 OF 2 *,0,,18,0,18,,,,,8/30/2022,31,,,,
 ,,,,,,,,,,,,,,,,,,,,
D16-DT,,Active,D16 ROUND DINING TABLE                ,WHITE MARBLE TOP W/STAINLESS STEEL,* 2 BOXES *,1,1,,,21,,,,,,,,,,
D16-DTL,,Active,D16 ROUND DINING TABLE W/LAZY SUSAN         ,WHITE MARBLE TOP/STAINLESS STEEL ,* 3 BOXES *,878,924,,,21,,,,,,,,,,
D16L-4SC164,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1349,1420,,,21,,,,,,,,,,
D16L-4SC165,,Active,MIXED 6PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1349,1420,,,2,,,,,,,,,,
D16L-4SC166,,Active,MIXED 6PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 5 BOXES *,1349,1420,,,6,,,,,,,,,,
D16L-4SC167,,Active,MIXED 6PC. DINING SET,WHITE MARBLE/STAINLESS STEEL/CREAM VEL CHAIRS,* 5 BOXES *,1349,1420,,,21,,,,,,,,,,
D16L-4SC190,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 7 BOXES *,1840,1936,,,1,,,,,,,,,,
D16L-4SC191,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 7 BOXES *,1840,1936,,,4,,,,,,,,,,
D16L-4SC192,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 7 BOXES *,1840,1936,,,8,,,,,,,,,,
D16L-4SC193,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 7 BOXES *,1840,1936,,,17,,,,,,,,,,
D16L-4SC59,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1707,1796,,,21,,,,,,,,,,
D16L-4SC60,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1707,1796,,,20,,,,,,,,,,
D16L-4SC61,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/DARY GRAY VEL CHAIRS,* 5 BOXES *,1707,1796,,,21,,,,,,,,,,
D16L-4SC62,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS,* 5 BOXES *,1707,1796,,,21,,,,,,,,,,
D16L-4SC63,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/TEAL BLUE VEL CHAIRS,* 5 BOXES *,1707,1796,,,15,,,,,,,,,,
D16LS-4D14C,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/BLACK VEVLVET CHAIRS,* 5 BOXES *,1674,1762,,,21,,,,,,,,,,
D16LS-4SC34,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1674,1762,,,21,,,,,,,,,,
D16LS-4SC35,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1674,1762,,,21,,,,,,,,,,
D16LS-4SC36,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1674,1762,,,21,,,,,,,,,,
D16LS-4SC45,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 5 BOXES *,1424,1498,,,21,,,,,,,,,,
D16LS-4SC46,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1424,1498,,,21,,,,,,,,,,
D16LS-4SC47,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/BLACK VEL CHAIRS ,* 5 BOXES *,1424,1498,,,21,,,,,,,,,,
D16LS-4SC48,,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,WHITE MARBLE/STAINLESS STEEL/CREAM VEL CHAIRS,* 5 BOXES *,1424,1498,,,21,,,,,,,,,,
D16-DT-LS,Top Seller,Active,D16 LAZY SUSAN             ,WHITE MARBLE COLOR,* 1 BOX *,1,1,72,1,71,,,,,,,,,,
D16-DTB,,Active,D16 DINING TABLE BASE,STAINLESS STEEL,* BOX 2 OF 2 *,0,,27,1,26,,,,,8/30/2022,40,,,,
D16-DTT,,Active,D16 DINING TABLE TOP               ,WHITE MARBLE TOP,* BOX 1 OF 2 *,0,,22,1,21,,,,,8/30/2022,45,,,,
 ,,,,,,,,,,,,,,,,,,,,
D17-4D14C,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/BLACK VEL CHAIRS,* 4 BOXES *,1423,1497,,,14,,,,,,,,,,
D17-4SC164,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 4 BOXES *,1098,1155,,,14,,,,,,,,,,
D17-4SC165,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1098,1155,,,2,,,,,,,,,,
D17-4SC166,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/BLACK VEL CHAIRS,* 4 BOXES *,1098,1155,,,6,,,,,,,,,,
D17-4SC167,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/CREAM VEL CHAIRS,* 4 BOXES *,1098,1155,,,14,,,,,,,,,,
D17-4SC190,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 6 BOXES *,1588,1671,,,1,,,,,,,,,,
D17-4SC191,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 6 BOXES *,1588,1671,,,9,,,,,,,,,,
D17-4SC192,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/BLACK VEL CHAIRS,* 6 BOXES *,1588,1671,,,14,,,,,,,,,,
D17-4SC193,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 6 BOXES *,1588,1671,,,14,,,,,,,,,,
D17-4SC34,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/WHT FAUX LEATH CHAIRS,* 4 BOXES *,1423,1497,,,14,,,,,,,,,,
D17-4SC35,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1423,1497,,,14,,,,,,,,,,
D17-4SC36,,Active,MIXED 5PC. DINING SET,CLEAR GLASS/STAINLESS STEEL/DARK GRAY VEL CHAIRS,* 4 BOXES *,1423,1497,,,14,,,,,,,,,,
